nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Votorantim,Ddm Votorantim,2023,3,2023-03-01,15:30:00,Não Informado,Quarta-Feira,Escritórios,Não Informado,Rua João Walter,-23.5443352,-47.4495236,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,3,2023-03-06,10:30:17,Não Informado,Segunda-Feira,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,3,2023-03-13,13:30:53,Não Informado,Segunda-Feira,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,3,2023-03-21,23:00:34,Não Informado,Terça-Feira,Casa,Jardim Toledo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,3,2023-03-16,13:44:43,Não Informado,Quinta-Feira,Via Pública,Centro,Avenida Vereador Newton Vieira Soares,-23.5423799,-47.4452589,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-23,,A Noite,Domingo,Interior De Veículo Particular,Jardim Astro,Acesso Rodovia Raposo Taváres,-23.494819616,-47.4025583019999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-17,11:00:00,Não Informado,Segunda-Feira,Berçário/Creche,Retiro Sao Leo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-18,16:45:00,Não Informado,Terça-Feira,Casa,Vila Adelia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-28,,De Madrugada,Sexta-Feira,Via Pública,Vila Porcel,Rua Antônia Dias Petri,-23.4853114909999,-47.4428917029999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,12,2022-12-06,21:09:00,Não Informado,Terça-Feira,Via Pública,Vila Colorau,Rua Vicente Decária,-23.511969178,-47.429019371,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-24,15:00:00,Não Informado,Segunda-Feira,Terreno Baldio,Parque Campolim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,4,2023-04-24,15:00:00,Não Informado,Segunda-Feira,Terreno Baldio,Parque Campolim,Acesso Rodovia Raposo Taváres,-23.530316716,-47.4668782169999,Roubo (Art. 157),Roubo - Outros
Sorocaba,Ddm Sorocaba,2023,4,2023-04-04,13:30:00,Não Informado,Terça-Feira,Casa,Vila Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-05,22:00:00,Não Informado,Quarta-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-07,22:00:00,Não Informado,Sexta-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-10,,De Madrugada,Segunda-Feira,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-15,,A Noite,Sábado,Casa,Vila Carvalho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-13,,De Madrugada,Quinta-Feira,Casa,Jardim Maria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,4,2023-04-13,,De Madrugada,Quinta-Feira,Casa,Jardim Maria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-17,18:00:00,Não Informado,Segunda-Feira,Show-Room,Vila Santo Antonio,Avenida Doutor Afonso Vergueiro,-23.497294531,-47.4514959099999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-17,,Pela Manhã,Segunda-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-23,,A Noite,Domingo,Apartamentos,Altos Do Ipanema 2,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-16,,Em Hora Incerta,Domingo,Aplicativos De Mensagens,Jardim Rodrigo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,4,2023-04-17,19:20:00,Não Informado,Segunda-Feira,Interior De Veículo Particular,Jardim Sao Guilherme I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Votorantim,2023,4,2023-04-14,,Em Hora Incerta,Sexta-Feira,Casa,Jardim Debora,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,1,2023-01-01,02:00:00,Não Informado,Domingo,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-10,14:30:00,Não Informado,Segunda-Feira,Apartamento,Altos Do Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-13,,Pela Manhã,Quinta-Feira,Casa,Jardim Cecilio Manoel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-17,19:20:00,Não Informado,Segunda-Feira,Interior De Veículo Particular,Jardim Sao Guilherme I,Avenida Edvard Fru-Fru Márciano Da Silva,-23.451244478,-47.487888626,Roubo (Art. 157),Roubo - Outros
Sorocaba,Ddm Sorocaba,2023,11,2022-11-27,08:45:00,Não Informado,Domingo,Residência,Vila Excelsior,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Localização/Apreensão De Objeto,Apreensão De Entorpecentes
Sorocaba,Ddm Sorocaba,2023,4,2023-04-04,07:15:00,Não Informado,Terça-Feira,Casa,Jardim Wanel Ville Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Sorocaba,Ddm Sorocaba,2023,3,2023-03-29,,A Noite,Quarta-Feira,Casa,Jardim Montreal,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-04,07:15:00,Não Informado,Terça-Feira,Casa,Jardim Wanel Ville Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-10,08:40:00,Não Informado,Segunda-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-07,17:30:00,Não Informado,Sexta-Feira,Casa,Jardim Villagio Torino,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-16,,De Madrugada,Domingo,Casa,Jardim Montreal,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-25,07:30:00,Não Informado,Terça-Feira,Casa,Julio De Mesquita,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-26,15:50:00,Não Informado,Quarta-Feira,Casa,Vila Excelsior,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,3,2023-03-24,,Em Hora Incerta,Sexta-Feira,Casa,Vila Zacarias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-05,06:40:00,Não Informado,Quarta-Feira,Área Comum,Vila Zacarias,Rua José Ciandrini,-23.5233445,-47.4337336,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-26,23:30:00,Não Informado,Quarta-Feira,Casa,João Romao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-23,03:00:00,Não Informado,Domingo,Via Pública,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-09,20:10:00,Não Informado,Domingo,Casa,Conj Hab Ulysses Guimaraes,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-09,16:30:00,Não Informado,Domingo,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-11,,A Tarde,Terça-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-18,06:30:00,Não Informado,Terça-Feira,Casa,Parque Das Paineiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-19,14:10:00,Não Informado,Quarta-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,4,2023-04-24,,Pela Manhã,Segunda-Feira,Casa,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2023,4,2023-04-02,15:00:00,Não Informado,Domingo,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,4,2023-04-14,,Em Hora Incerta,Sexta-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,4,2023-04-03,20:00:00,Não Informado,Segunda-Feira,Casa,Jardim Sao Lucas,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-08,08:00:08,Não Informado,Sábado,Via Pública,Santos Dumont,Rua Paulo Ribeiro Amorim,-23.561359108,-47.458800509,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-14,20:00:15,Não Informado,Sexta-Feira,Casa,Vila Santo Antonio,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,2,2022-02-01,,Em Hora Incerta,Terça-Feira,Casa,Jardim Ana Claudia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,4,2023-04-24,16:30:00,Não Informado,Segunda-Feira,Berçário/Creche,Jardim Araujo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,4,2023-04-10,,A Noite,Segunda-Feira,Casa,Fornazari,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-24,01:30:00,Não Informado,Segunda-Feira,Apartamento,Vila Garcia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-23,02:00:00,Não Informado,Domingo,Casa,Nova Votorantim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-14,15:30:36,Não Informado,Sexta-Feira,Casa,Monte Alegre,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,4,2023-04-09,20:00:58,Não Informado,Domingo,Casa,Vila Vasques,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,4,2023-04-26,15:00:21,Não Informado,Quarta-Feira,Casa,Area Rural,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-23,,Em Hora Incerta,Terça-Feira,Casa,Vila Mineirao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-29,20:00:00,Não Informado,Segunda-Feira,Casa,Vila Melges,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-01,02:00:00,Não Informado,Segunda-Feira,Casa,Jardim Isafer,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Sorocaba,Ddm Sorocaba,2023,5,2023-05-19,11:51:00,Não Informado,Sexta-Feira,Ônibus/Lotação/Trolebus,Vila Sao Joao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,5,2023-05-27,,Em Hora Incerta,Sábado,Via Pública,Parque Campolim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,5,2023-05-09,,A Tarde,Terça-Feira,Casa,Jardim Dos Estados,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,5,2023-05-25,,Em Hora Incerta,Quinta-Feira,Casas,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-28,,Em Hora Incerta,Sexta-Feira,Acampamento,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Sorocaba,Ddm Sorocaba,2023,5,2023-05-10,,A Noite,Quarta-Feira,Casa,Vila Aeroporto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-13,21:00:00,Não Informado,Sábado,Casa,Jardim Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-16,20:09:00,Não Informado,Terça-Feira,Via Pública,Vila Ondina,Rua Voluntários De Sorocaba,-23.5041920629999,-47.458901275,Roubo (Art. 157),Roubo - Outros
Sorocaba,Ddm Sorocaba,2023,5,2023-05-15,,Em Hora Incerta,Segunda-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,5,2023-05-02,08:30:00,Não Informado,Terça-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-04,22:00:00,Não Informado,Quinta-Feira,Casa,Jardim Harmonia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-09,,Em Hora Incerta,Terça-Feira,Casa,Jd. Nikkei,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-10,,Pela Manhã,Quarta-Feira,Casa,Terras De Arieta,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-22,15:00:00,Não Informado,Segunda-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-16,08:00:00,Não Informado,Terça-Feira,Residência,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,"Drogas Para Consumo Pessoal Sem Autorização Ou Em Desacordo (Art.28,Caput)",Porte De Entorpecentes
Sorocaba,Ddm Sorocaba,2023,5,2023-05-26,21:30:00,Não Informado,Sexta-Feira,Via Pública,Jardim California,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,5,2023-05-10,,Em Hora Incerta,Quarta-Feira,Casa,Jardim Botucatu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,5,2023-05-19,,Pela Manhã,Sexta-Feira,Apartamento,Jardim Debora,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-15,,Em Hora Incerta,Sábado,Apartamento,Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,4,2023-04-29,20:00:00,Não Informado,Sábado,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-10,,De Madrugada,Quarta-Feira,Bar,Vila Nova Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-17,,A Noite,Quarta-Feira,Bar,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,3,2023-03-31,03:00:00,Não Informado,Sexta-Feira,Casa,Caguaçu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,1,2023-01-29,13:58:00,Não Informado,Domingo,Casa,Recreio Dos Sorocabanos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-25,23:01:43,Não Informado,Quinta-Feira,Local Clandestino/Ilegal,Altos Do Ipanema,Rodovia Emerenciano Prestes De Barros,-23.4019617,-47.5174795,"Drogas Para Consumo Pessoal Sem Autorização Ou Em Desacordo (Art.28,Caput)",Porte De Entorpecentes
Sorocaba,Ddm Sorocaba,2023,5,2023-05-25,23:30:00,Não Informado,Quinta-Feira,Lazer E Recreação,Jardim Botucatu,Rua Professor Antônio Firmino Proença,-23.4501429429999,-47.502209507,"Drogas Para Consumo Pessoal Sem Autorização Ou Em Desacordo (Art.28,Caput)",Porte De Entorpecentes
Sorocaba,Ddm Sorocaba,2023,5,2023-05-26,21:30:00,Não Informado,Sexta-Feira,Via Pública,Jardim California,Rua Estanislau Camargo Sampaio,-23.465811951,-47.508071628,Roubo (Art. 157),Roubo - Outros
Sorocaba,Ddm Sorocaba,2023,3,2023-03-23,07:00:00,Não Informado,Quinta-Feira,Motel,Vila Colorau,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,5,2023-05-09,,Pela Manhã,Terça-Feira,Outros,Jardim Simus,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Votorantim,2023,1,2019-01-01,,Em Hora Incerta,Terça-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,5,2023-05-09,23:30:00,Não Informado,Terça-Feira,Casa,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-26,07:15:00,Não Informado,Sexta-Feira,Casa,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-02,09:00:00,Não Informado,Terça-Feira,Casa,João Romão,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,5,2023-05-09,,A Tarde,Terça-Feira,Casa,Jardim Santa Lucia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,5,2023-05-01,14:00:00,Não Informado,Segunda-Feira,Casa,Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Votorantim,Ddm Votorantim,2023,5,2023-05-14,04:30:00,Não Informado,Domingo,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-17,14:10:07,Não Informado,Quarta-Feira,Casa,Vila Rodrigues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-18,20:00:00,Não Informado,Quinta-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-30,13:20:58,Não Informado,Terça-Feira,Casa,Santos Dumont,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,3,2023-03-06,16:00:00,Não Informado,Segunda-Feira,Casa,Bairro Dos Morros,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2023,5,2023-05-09,07:30:00,Não Informado,Terça-Feira,Via Pública,Area Rural,Rua Orlando Nieri,-23.536610735,-47.407122342,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-03,07:00:00,Não Informado,Quarta-Feira,Casa,Promorar,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-28,22:30:46,Não Informado,Domingo,Casa,Jardim Paulista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-27,22:00:00,Não Informado,Sábado,Casa,Santa Monica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-25,20:00:19,Não Informado,Quinta-Feira,Apartamento,Conjunto Habitacional,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2023,5,2023-05-22,06:40:45,Não Informado,Segunda-Feira,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Culposa - Outras
Votorantim,Ddm Sorocaba,2023,5,2023-05-16,,Pela Manhã,Terça-Feira,Bar/Botequim,Parque Morumbi,Rua Olga Fernandes Campione,-23.538921699,-47.460337458,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2023,6,2023-06-01,13:00:00,Não Informado,Quinta-Feira,Motel,Jardim Hungares,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Sorocaba,Ddm Sorocaba,2023,6,2023-06-02,,De Madrugada,Sexta-Feira,Bar/Botequim,Além Linha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2023,6,2023-06-01,,De Madrugada,Quinta-Feira,Casa,Vila Fleury,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
